"index","painting index","image source","title","season","episode","number of colors","youtube source","colors","color hex","black gesso","bright red","burnt umber","cadmium yellow","dark sienna","indian red","indian yellow","liquid black","liquid clear","midnight black","phthalo blue","phthalo green","prussian blue","sap green","titanium white","van dyke brown","yellow ochre","alizarin crimson"
"57","234","https://www.twoinchbrush.com/images/painting234.png","quiet pond","5","5","10","https://www.youtube.com/embed/aik9xoijtv8","['alizarin crimson', 'bright red', 'burnt umber', 'cadmium yellow', 'indian yellow', 'phthalo blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#8a3324', '#ffec00', '#ffb800', '#0c0040', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","1","1","0","0","1","0","0","0","1","0","0","1","1","1","1","1"
"58","235","https://www.twoinchbrush.com/images/painting235.png","ocean sunrise","5","6","6","https://www.youtube.com/embed/u0bz6tnuk1q","['alizarin crimson', 'indian yellow', 'liquid black', 'prussian blue', 'titanium white', 'van dyke brown']","['#4e1500', '#ffb800', '#000000', '#021e44', '#ffffff', '#221b15']","0","0","0","0","0","0","1","1","0","0","0","0","1","0","1","1","0","1"
"59","236","https://www.twoinchbrush.com/images/painting236.png","bubbling brook","5","7","10","https://www.youtube.com/embed/likczeqn-kg","['alizarin crimson', 'bright red', 'burnt umber', 'cadmium yellow', 'indian yellow', 'phthalo blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#8a3324', '#ffec00', '#ffb800', '#0c0040', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","1","1","0","0","1","0","0","0","1","0","0","1","1","1","1","1"
"60","237","https://www.twoinchbrush.com/images/painting237.png","arizona splendor","5","8","9","https://www.youtube.com/embed/spfwch2616s","['alizarin crimson', 'burnt umber', 'cadmium yellow', 'indian yellow', 'phthalo blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#8a3324', '#ffec00', '#ffb800', '#0c0040', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","0","1","1","0","0","1","0","0","0","1","0","0","1","1","1","1","1"
"61","238","https://www.twoinchbrush.com/images/painting238.png","anatomy of a wave","5","9","6","https://www.youtube.com/embed/dfqlu6eqrbo","['alizarin crimson', 'cadmium yellow', 'liquid clear', 'phthalo blue', 'phthalo green\r\n', 'titanium white']","['#4e1500', '#ffec00', '#ffffff', '#0c0040', '#102e3c', '#ffffff']","0","0","0","1","0","0","0","0","1","0","1","1","0","0","1","0","0","1"
"62","239","https://www.twoinchbrush.com/images/painting239.png","the windmill","5","10","11","https://www.youtube.com/embed/xj8xstskbuk","['alizarin crimson', 'black gesso', 'bright red', 'burnt umber', 'phthalo blue', 'phthalo green\r\n', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#000000', '#db0000', '#8a3324', '#0c0040', '#102e3c', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","1","1","1","0","0","0","0","0","0","0","1","1","1","1","1","1","1","1"
"63","240","https://www.twoinchbrush.com/images/painting240.png","autumn glory","5","11","8","https://www.youtube.com/embed/ytzlm_t0rmy","['alizarin crimson', 'burnt umber', 'cadmium yellow', 'indian yellow', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown']","['#4e1500', '#8a3324', '#ffec00', '#ffb800', '#021e44', '#0a3410', '#ffffff', '#221b15']","0","0","1","1","0","0","1","0","0","0","0","0","1","1","1","1","0","1"
"64","241","https://www.twoinchbrush.com/images/painting241.png","indian girl","5","12","5","https://www.youtube.com/embed/2uxmx8kjs8i","['bright red', 'burnt umber', 'indian yellow', 'prussian blue', 'titanium white']","['#db0000', '#8a3324', '#ffb800', '#021e44', '#ffffff']","0","1","1","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0"
"65","242","https://www.twoinchbrush.com/images/painting242.png","meadow stream","5","13","11","https://www.youtube.com/embed/87mmbn1bqcs","['alizarin crimson', 'bright red', 'burnt umber', 'cadmium yellow', 'indian yellow', 'phthalo blue', 'phthalo green\r\n', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#8a3324', '#ffec00', '#ffb800', '#0c0040', '#102e3c', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","1","1","0","0","1","0","0","0","1","1","0","1","1","1","1","1"
"66","217","https://www.twoinchbrush.com/images/painting217.png","blue river","6","1","12","https://www.youtube.com/embed/lyguyab78oy","['alizarin crimson', 'black gesso', 'bright red', 'burnt umber', 'cadmium yellow', 'indian yellow', 'phthalo blue', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#000000', '#db0000', '#8a3324', '#ffec00', '#ffb800', '#0c0040', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","1","1","1","1","0","0","1","0","0","0","1","0","1","1","1","1","1","1"
"67","218","https://www.twoinchbrush.com/images/painting218.png","nature's edge","6","2","11","https://www.youtube.com/embed/bcqyzo85a1o","['alizarin crimson', 'bright red', 'burnt umber', 'cadmium yellow', 'indian yellow', 'phthalo blue', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#8a3324', '#ffec00', '#ffb800', '#0c0040', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","1","1","0","0","1","0","0","0","1","0","1","1","1","1","1","1"
"68","219","https://www.twoinchbrush.com/images/painting219.png","morning mist","6","3","10","https://www.youtube.com/embed/wbzrerae74k","['alizarin crimson', 'bright red', 'burnt umber', 'cadmium yellow', 'indian yellow', 'phthalo blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#8a3324', '#ffec00', '#ffb800', '#0c0040', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","1","1","0","0","1","0","0","0","1","0","0","1","1","1","1","1"
"69","220","https://www.twoinchbrush.com/images/painting220.png","whispering stream","6","4","11","https://www.youtube.com/embed/qglijlqsudu","['alizarin crimson', 'bright red', 'burnt umber', 'cadmium yellow', 'indian yellow', 'phthalo blue', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#8a3324', '#ffec00', '#ffb800', '#0c0040', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","1","1","0","0","1","0","0","0","1","0","1","1","1","1","1","1"
"70","221","https://www.twoinchbrush.com/images/painting221.png","secluded forest","6","5","12","https://www.youtube.com/embed/uskduofwjok","['alizarin crimson', 'black gesso', 'bright red', 'burnt umber', 'cadmium yellow', 'indian yellow', 'phthalo blue', 'phthalo green\r\n', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#000000', '#db0000', '#8a3324', '#ffec00', '#ffb800', '#0c0040', '#102e3c', '#0a3410', '#ffffff', '#221b15', '#c79b00']","1","1","1","1","0","0","1","0","0","0","1","1","0","1","1","1","1","1"
"71","222","https://www.twoinchbrush.com/images/painting222.png","snow trail","6","6","8","https://www.youtube.com/embed/n9esfftwzne","['alizarin crimson', 'burnt umber', 'cadmium yellow', 'phthalo blue', 'phthalo green\r\n', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#8a3324', '#ffec00', '#0c0040', '#102e3c', '#ffffff', '#221b15', '#c79b00']","0","0","1","1","0","0","0","0","0","0","1","1","0","0","1","1","1","1"
"72","223","https://www.twoinchbrush.com/images/painting223.png","arctic beauty","6","7","11","https://www.youtube.com/embed/uq-rtzcoqn0","['alizarin crimson', 'bright red', 'burnt umber', 'cadmium yellow', 'indian yellow', 'phthalo blue', 'phthalo green\r\n', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#8a3324', '#ffec00', '#ffb800', '#0c0040', '#102e3c', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","1","1","0","0","1","0","0","0","1","1","0","1","1","1","1","1"
"73","224","https://www.twoinchbrush.com/images/painting224.png","horizons west","6","8","7","https://www.youtube.com/embed/m6um-rn2d6s","['alizarin crimson', 'bright red', 'cadmium yellow', 'indian yellow', 'prussian blue', 'titanium white', 'van dyke brown']","['#4e1500', '#db0000', '#ffec00', '#ffb800', '#021e44', '#ffffff', '#221b15']","0","1","0","1","0","0","1","0","0","0","0","0","1","0","1","1","0","1"
"74","225","https://www.twoinchbrush.com/images/painting225.png","high chateau","6","9","11","https://www.youtube.com/embed/dafh8ks9zww","['alizarin crimson', 'bright red', 'burnt umber', 'cadmium yellow', 'indian yellow', 'phthalo blue', 'phthalo green\r\n', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#8a3324', '#ffec00', '#ffb800', '#0c0040', '#102e3c', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","1","1","0","0","1","0","0","0","1","1","0","1","1","1","1","1"
"75","226","https://www.twoinchbrush.com/images/painting226.png","country life","6","10","10","https://www.youtube.com/embed/j8jf7qvklgq","['alizarin crimson', 'bright red', 'burnt umber', 'cadmium yellow', 'indian yellow', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#8a3324', '#ffec00', '#ffb800', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","1","1","0","0","1","0","0","0","0","0","1","1","1","1","1","1"
"76","227","https://www.twoinchbrush.com/images/painting227.png","western expanse","6","11","11","https://www.youtube.com/embed/mtinkv5odjk","['alizarin crimson', 'bright red', 'burnt umber', 'cadmium yellow', 'indian yellow', 'phthalo blue', 'phthalo green\r\n', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#8a3324', '#ffec00', '#ffb800', '#0c0040', '#102e3c', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","1","1","0","0","1","0","0","0","1","1","0","1","1","1","1","1"
"77","228","https://www.twoinchbrush.com/images/painting228.png","marshlands","6","12","11","https://www.youtube.com/embed/ugiwi8uizpg","['alizarin crimson', 'black gesso', 'bright red', 'burnt umber', 'cadmium yellow', 'indian yellow', 'phthalo blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#000000', '#db0000', '#8a3324', '#ffec00', '#ffb800', '#0c0040', '#0a3410', '#ffffff', '#221b15', '#c79b00']","1","1","1","1","0","0","1","0","0","0","1","0","0","1","1","1","1","1"
"78","229","https://www.twoinchbrush.com/images/painting229.png","blaze of color","6","13","11","https://www.youtube.com/embed/se7woprxrgs","['alizarin crimson', 'bright red', 'burnt umber', 'cadmium yellow', 'indian yellow', 'phthalo blue', 'phthalo green\r\n', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#8a3324', '#ffec00', '#ffb800', '#0c0040', '#102e3c', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","1","1","0","0","1","0","0","0","1","1","0","1","1","1","1","1"
"79","203","https://www.twoinchbrush.com/images/painting203.png","winter cabin","7","1","6","https://www.youtube.com/embed/kdlhv6cei_gw","['bright red', 'dark sienna', 'prussian blue', 'titanium white', 'van dyke brown', 'yellow ochre']","['#db0000', '#5f2e1f', '#021e44', '#ffffff', '#221b15', '#c79b00']","0","1","0","0","1","0","0","0","0","0","0","0","1","0","1","1","1","0"
"80","204","https://www.twoinchbrush.com/images/painting204.png","secluded lake","7","2","12","https://www.youtube.com/embed/2oxsjcfvpou","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'phthalo green\r\n', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#102e3c', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","0","0","1","1","1","0","1","1","1","1","1"
"81","205","https://www.twoinchbrush.com/images/painting205.png","evergreens at sunset","7","3","7","https://www.youtube.com/embed/yqpey3hygo8","['alizarin crimson', 'bright red', 'cadmium yellow', 'indian yellow', 'midnight black\r\n\r\n', 'sap green', 'titanium white']","['#4e1500', '#db0000', '#ffec00', '#ffb800', '#000000', '#0a3410', '#ffffff']","0","1","0","1","0","0","1","0","0","1","0","0","0","1","1","0","0","1"
"82","206","https://www.twoinchbrush.com/images/painting206.png","mountain cabin","7","4","12","https://www.youtube.com/embed/e3iamvo8gym","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'phthalo green\r\n', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#102e3c', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","0","0","1","1","1","0","1","1","1","1","1"
"83","208","https://www.twoinchbrush.com/images/painting208.png","portrait of sally","7","5","8","https://www.youtube.com/embed/mhjb0ibnud4","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'phthalo blue', 'titanium white', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#0c0040', '#ffffff', '#c79b00']","0","1","0","1","1","0","1","0","0","0","1","0","0","0","1","0","1","1"
"84","209","https://www.twoinchbrush.com/images/painting209.png","misty waterfall","7","6","11","https://www.youtube.com/embed/530_cvmexii","['alizarin crimson', 'bright red', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'phthalo green\r\n', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#102e3c', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","0","1","0","1","0","0","1","1","1","0","1","1","1","1","1"
"85","210","https://www.twoinchbrush.com/images/painting210.png","barn at sunset","7","7","10","https://www.youtube.com/embed/wt6n0k2zgna","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","0","0","1","1","0","0","0","1","1","1","1"
"86","211","https://www.twoinchbrush.com/images/painting211.png","mountain splendor","7","8","11","https://www.youtube.com/embed/ghogzmppuse","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","0","0","1","0","0","1","1","1","1","1","1"
"87","212","https://www.twoinchbrush.com/images/painting212.png","lake by mountain","7","9","11","https://www.youtube.com/embed/yaiyirlcq7o","['alizarin crimson', 'bright red', 'cadmium yellow', 'indian yellow', 'phthalo blue', 'phthalo green\r\n', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#ffb800', '#0c0040', '#102e3c', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","0","0","1","0","0","0","1","1","1","1","1","1","1","1"
"88","213","https://www.twoinchbrush.com/images/painting213.png","mountain glory","7","10","11","https://www.youtube.com/embed/0m9pwlhrr2c","['bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'prussian blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#021e44', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","0","0","1","1","0","1","1","1","1","1","0"
"89","214","https://www.twoinchbrush.com/images/painting214.png","grey winter","7","11","3","https://www.youtube.com/embed/ss-hnygduak","['alizarin crimson', 'midnight black\r\n\r\n', 'titanium white']","['#4e1500', '#000000', '#ffffff']","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","1"
"90","215","https://www.twoinchbrush.com/images/painting215.png","dock scene","7","12","9","https://www.youtube.com/embed/4kyxkqlzyqm","['bright red', 'cadmium yellow', 'dark sienna', 'midnight black\r\n\r\n', 'phthalo blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#db0000', '#ffec00', '#5f2e1f', '#000000', '#0c0040', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","0","0","0","1","1","0","0","1","1","1","1","0"
"91","216","https://www.twoinchbrush.com/images/painting216.png","dark waterfall","7","13","11","https://www.youtube.com/embed/vqmbl00ezqw","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'liquid black', 'phthalo blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","1","0","0","1","0","0","1","1","1","1","1"
"92","190","https://www.twoinchbrush.com/images/painting190.png","misty rolling hills","8","1","10","https://www.youtube.com/embed/cc5ozepvkgi","['alizarin crimson', 'bright red', 'cadmium yellow', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#ffb800', '#000000', '#0c0040', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","0","0","1","0","0","1","1","0","0","1","1","1","1","1"
"93","191","https://www.twoinchbrush.com/images/painting191.png","lakeside cabin","8","2","12","https://www.youtube.com/embed/cp6_5cqvzvq","['alizarin crimson', 'bright red', 'cadmium yellow', 'dark sienna', 'indian yellow', 'midnight black\r\n\r\n', 'phthalo blue', 'phthalo green\r\n', 'sap green', 'titanium white', 'van dyke brown', 'yellow ochre']","['#4e1500', '#db0000', '#ffec00', '#5f2e1f', '#ffb800', '#000000', '#0c0040', '#102e3c', '#0a3410', '#ffffff', '#221b15', '#c79b00']","0","1","0","1","1","0","1","0","0","1","1","1","0","1","1","1","1","1"
